trial_id,sample_index,t_s,rx_norm,temp_c,em_norm,vib_norm
SYN-073,180,18.09045,0.055161,22.0184,0.001023,-0.065873
SYN-073,181,18.19095,0.032963,21.9947,-0.041861,0.018413
SYN-073,182,18.29146,0.047819,21.9837,0.026432,0.004502
SYN-073,183,18.39196,-0.043896,22.0215,-0.01497,-0.052076
SYN-073,184,18.49246,-0.016764,21.9235,-0.001066,-0.019908
SYN-073,185,18.59296,-0.035035,22.0185,0.051733,0.051559
SYN-073,186,18.69347,0.109715,22.0141,0.013639,-0.027371
SYN-073,187,18.79397,-0.088074,22.0282,0.062875,-0.069314
SYN-073,188,18.89447,0.078442,22.0372,0.034069,0.012469
SYN-073,189,18.99497,0.047996,21.9765,-0.024979,-0.053427
SYN-073,190,19.09548,-0.251976,21.9753,-0.009798,-0.039685
SYN-073,191,19.19598,-0.00208,21.9841,0.01368,-0.013283
SYN-073,192,19.29648,-0.04804,22.0264,0.042828,0.004355
SYN-073,193,19.39698,-0.062626,22.0342,-0.006998,0.017737
SYN-073,194,19.49749,0.005117,21.9809,0.053987,-0.008379
SYN-073,195,19.59799,0.105337,21.9687,0.017727,-0.011515
SYN-073,196,19.69849,0.016236,21.9547,-0.07111,-0.042218
SYN-073,197,19.79899,-0.025054,21.9711,-0.014682,0.055285
SYN-073,198,19.8995,-0.046471,22.0097,0.064539,-0.022589
SYN-073,199,20.0,0.075761,22.0195,-0.044267,-0.014913
SYN-074,0,0.0,-0.16775,22.0164,0.05618,-0.044819
SYN-074,1,0.1005,0.074231,22.0001,-0.082592,-0.045506
SYN-074,2,0.20101,-0.017516,22.0195,-0.030263,0.113697
SYN-074,3,0.30151,0.117964,22.0136,-0.05242,0.040312
SYN-074,4,0.40201,0.075081,22.0142,-0.077061,0.054179
SYN-074,5,0.50251,0.017654,22.0193,0.031993,0.011794
SYN-074,6,0.60302,0.039462,22.0507,-0.046809,-0.031404
SYN-074,7,0.70352,0.107297,22.017,-0.043573,0.030283
SYN-074,8,0.80402,-0.208094,22.0076,-0.121861,-0.019796
SYN-074,9,0.90452,-0.048971,22.0149,-0.087203,-0.072861
SYN-074,10,1.00503,-0.04384,22.0001,0.014938,-0.018063
SYN-074,11,1.10553,0.183833,21.9728,-0.015944,0.061056
SYN-074,12,1.20603,0.009512,21.988,0.023215,0.03457
SYN-074,13,1.30653,0.03549,21.9989,0.045056,-0.080801
SYN-074,14,1.40704,-0.117989,22.0054,0.034298,-0.0034
SYN-074,15,1.50754,-0.013622,22.0368,0.026983,-0.116591
SYN-074,16,1.60804,-0.128969,21.9916,0.048766,-0.082694
SYN-074,17,1.70854,-0.075307,21.9858,-0.071723,0.028991
SYN-074,18,1.80905,0.07915,22.0668,0.052874,-0.010354
SYN-074,19,1.90955,-0.117045,21.9997,0.058969,-0.016041
SYN-074,20,2.01005,0.108541,21.9669,0.013709,0.073959
SYN-074,21,2.11055,0.188496,21.9816,0.010887,-0.02613
SYN-074,22,2.21106,0.132455,21.9502,0.091934,-0.040122
SYN-074,23,2.31156,-0.113845,21.9898,-0.024185,-0.099037
SYN-074,24,2.41206,0.197176,22.0183,0.053096,0.036844
SYN-074,25,2.51256,0.104588,21.9737,0.008765,-0.020534
SYN-074,26,2.61307,-0.100495,22.0,0.016079,-0.045922
SYN-074,27,2.71357,-0.120162,21.9998,0.0282,0.001059
SYN-074,28,2.81407,-0.059368,21.9818,0.013649,-0.069647
SYN-074,29,2.91457,-0.05368,22.0252,-0.018914,0.046687
SYN-074,30,3.01508,0.110156,22.004,0.046957,-0.108984
SYN-074,31,3.11558,0.056461,21.9873,0.00544,0.060917
SYN-074,32,3.21608,-0.078873,22.0122,-0.030493,-0.039843
SYN-074,33,3.31658,-0.06053,22.0453,-0.032759,-0.02646
SYN-074,34,3.41709,-0.075814,21.9595,0.007507,0.019697
SYN-074,35,3.51759,0.080257,22.0386,-0.039188,0.071289
SYN-074,36,3.61809,0.131097,22.023,0.044654,0.045695
SYN-074,37,3.71859,0.057369,21.9774,0.034542,-0.095835
SYN-074,38,3.8191,0.015796,21.9434,-0.023071,0.046993
SYN-074,39,3.9196,0.101791,21.9866,-0.034176,-0.012378
SYN-074,40,4.0201,0.034518,21.9424,0.002985,-0.003425
SYN-074,41,4.1206,-0.097948,21.9977,0.018228,-0.023902
SYN-074,42,4.22111,0.137612,22.0031,0.050193,-0.055514
SYN-074,43,4.32161,-0.140381,21.9477,0.014909,0.023838
SYN-074,44,4.42211,-0.032001,22.01,0.008517,0.021694
SYN-074,45,4.52261,-0.09052,22.0156,0.010331,-0.100487
SYN-074,46,4.62312,0.129023,21.9871,-0.106577,0.070462
SYN-074,47,4.72362,0.167278,22.011,0.00332,0.018809
SYN-074,48,4.82412,-0.120959,22.0236,0.127428,-0.044918
SYN-074,49,4.92462,0.098546,21.9862,-0.021918,-0.019361
SYN-074,50,5.02513,0.053176,22.0293,0.010803,-0.076931
SYN-074,51,5.12563,0.023119,22.0454,0.07652,0.045485
SYN-074,52,5.22613,-0.076051,21.976,0.04252,0.009483
SYN-074,53,5.32663,-0.114696,21.9583,-0.045161,0.014887
SYN-074,54,5.42714,-0.024546,22.0042,0.050969,0.029091
SYN-074,55,5.52764,-0.060097,22.0495,-0.079642,0.121673
SYN-074,56,5.62814,0.243083,21.977,-0.044506,-0.027668
SYN-074,57,5.72864,-0.002403,21.9957,-0.076414,0.008521
SYN-074,58,5.82915,-0.035057,22.0242,0.082224,-0.09647
SYN-074,59,5.92965,0.221227,21.9712,-0.011043,0.021519
SYN-074,60,6.03015,0.090254,21.9807,0.011718,-0.023388
SYN-074,61,6.13065,0.174714,21.9664,-0.070797,0.078339
SYN-074,62,6.23116,0.312635,21.954,-0.041031,-0.013312
SYN-074,63,6.33166,0.106768,22.0061,0.081495,-0.076685
SYN-074,64,6.43216,0.122592,22.0511,0.006618,0.053797
SYN-074,65,6.53266,-0.053445,21.9867,0.025942,0.07664
SYN-074,66,6.63317,-0.085414,22.0277,0.031222,0.030779
SYN-074,67,6.73367,0.090284,22.0432,-0.033089,0.001539
SYN-074,68,6.83417,-0.048261,21.9857,0.023191,0.025112
SYN-074,69,6.93467,0.094046,22.0032,-0.022996,-0.017817
SYN-074,70,7.03518,0.196825,21.9933,0.085083,0.022069
SYN-074,71,7.13568,-0.192095,22.0007,0.049401,0.031831
SYN-074,72,7.23618,0.205879,21.9408,-0.052767,-0.006225
SYN-074,73,7.33668,0.124361,22.0016,-0.028059,0.059384
SYN-074,74,7.43719,0.075708,22.0332,0.012994,-0.072615
SYN-074,75,7.53769,0.058573,21.9535,0.021096,-0.034569
SYN-074,76,7.63819,-0.141124,21.994,-0.02981,-0.085372
SYN-074,77,7.73869,0.015523,21.9881,0.033923,-0.081936
SYN-074,78,7.8392,-0.033603,22.047,-0.013243,-0.030977
SYN-074,79,7.9397,0.243139,22.001,-0.002611,-0.078341
SYN-074,80,8.0402,-0.016483,21.949,-0.077872,-0.057211
SYN-074,81,8.1407,-0.115527,22.0214,0.052473,-0.004791
SYN-074,82,8.24121,0.036459,22.0081,-0.019327,0.006935
SYN-074,83,8.34171,0.160667,21.998,0.123221,0.030358
SYN-074,84,8.44221,-0.080073,21.9823,-0.138896,-0.070613
SYN-074,85,8.54271,0.043573,21.9859,0.030388,0.053461
SYN-074,86,8.64322,0.092323,22.0319,0.017396,0.00176
SYN-074,87,8.74372,-0.068976,21.9477,0.093566,-0.037099
SYN-074,88,8.84422,0.051802,22.0488,-0.034324,-0.022575
SYN-074,89,8.94472,0.113058,21.9883,-0.040104,-0.094958
SYN-074,90,9.04523,0.083972,21.9764,0.034306,-0.073314
SYN-074,91,9.14573,-0.017484,22.0154,0.021257,-0.075901
SYN-074,92,9.24623,-0.065936,22.0014,0.061673,0.003493
SYN-074,93,9.34673,-0.105437,22.0017,-0.040034,-0.047217
SYN-074,94,9.44724,0.164635,21.9947,0.018944,-0.027028
SYN-074,95,9.54774,-0.200383,21.9976,0.008608,0.008079
SYN-074,96,9.64824,0.151801,21.9629,0.003437,-0.007065
SYN-074,97,9.74874,-0.010139,22.0463,-0.054318,-0.011491
SYN-074,98,9.84925,0.139954,21.9674,-0.015732,-0.069695
SYN-074,99,9.94975,-0.049072,21.9885,-0.0428,0.011325
SYN-074,100,10.05025,-0.078052,21.9657,0.084601,0.023235
SYN-074,101,10.15075,0.129836,21.9468,-0.002864,-0.007612
SYN-074,102,10.25126,0.172578,21.9739,-0.091993,-0.015048
SYN-074,103,10.35176,0.231358,21.9827,-0.037397,-0.019315
SYN-074,104,10.45226,-0.01834,22.0175,-0.02267,-0.02264
SYN-074,105,10.55276,0.169294,22.0359,0.065511,0.052379
SYN-074,106,10.65327,0.018242,21.9708,0.015699,-0.058501
SYN-074,107,10.75377,-0.017665,21.9828,-0.056691,0.032658
SYN-074,108,10.85427,-0.193826,21.9995,-0.069222,0.01349
SYN-074,109,10.95477,-0.009467,22.0243,-0.021719,-0.088606
SYN-074,110,11.05528,-0.015464,22.0205,0.059006,-0.025225
SYN-074,111,11.15578,-0.017537,22.004,0.019632,0.095026
SYN-074,112,11.25628,0.039729,21.9391,0.00178,0.090329
SYN-074,113,11.35678,-0.295576,22.0038,-0.053882,0.009949
SYN-074,114,11.45729,0.303098,22.0217,0.031585,-0.038536
SYN-074,115,11.55779,0.163029,22.0137,0.113327,0.004355
SYN-074,116,11.65829,-0.078131,21.9989,-0.046555,-0.033634
SYN-074,117,11.75879,-0.1551,22.0292,-0.040498,-0.012857
SYN-074,118,11.8593,0.052273,22.0332,-0.06989,-0.009798
SYN-074,119,11.9598,0.200999,21.9544,0.074088,0.012645
SYN-074,120,12.0603,-0.226481,22.074,0.036452,0.025075
SYN-074,121,12.1608,0.025816,21.9826,-0.068984,-0.068787
SYN-074,122,12.26131,0.133542,21.9793,-0.043726,0.002726
SYN-074,123,12.36181,0.183832,21.9812,-0.03508,-0.031815
SYN-074,124,12.46231,0.242766,22.0093,0.014589,0.043214
SYN-074,125,12.56281,-0.182117,21.9262,0.054248,-0.03031
SYN-074,126,12.66332,0.002178,21.9598,0.107602,-0.035491
SYN-074,127,12.76382,0.04532,22.0047,-0.065412,-0.040293
SYN-074,128,12.86432,-0.01952,22.0054,-0.05096,-0.03056
SYN-074,129,12.96482,0.202187,21.9899,-0.005312,0.070271
SYN-074,130,13.06533,0.043502,22.0191,0.059791,-0.01232
SYN-074,131,13.16583,-0.062322,22.0031,-0.023872,0.071196
SYN-074,132,13.26633,0.052883,21.9933,-0.030676,-0.047899
SYN-074,133,13.36683,-0.029735,22.0105,0.000245,-0.112719
SYN-074,134,13.46734,0.083655,22.0095,0.038506,0.009588
SYN-074,135,13.56784,-0.045877,21.9557,0.042969,-0.071914
SYN-074,136,13.66834,-0.013263,21.9889,-0.030913,-0.034211
SYN-074,137,13.76884,0.103767,21.9926,-0.052152,-0.005628
SYN-074,138,13.86935,0.004594,22.0038,0.00163,0.013071
SYN-074,139,13.96985,0.072978,22.0028,0.040864,0.071173
SYN-074,140,14.07035,0.1196,22.0415,0.04924,-0.002266
SYN-074,141,14.17085,0.074979,22.0356,-0.024247,-0.110849
SYN-074,142,14.27136,0.011456,22.0365,-0.00173,-0.00395
SYN-074,143,14.37186,-0.002048,21.9802,-0.024491,0.019212
SYN-074,144,14.47236,-0.07576,21.9909,0.011879,-0.008673
SYN-074,145,14.57286,0.127587,21.9869,0.130481,-0.046873
SYN-074,146,14.67337,-0.020143,21.9936,0.016799,-0.029348
SYN-074,147,14.77387,0.033583,22.0336,-0.033841,-0.031707
SYN-074,148,14.87437,0.300204,21.9846,-0.029005,0.059385
SYN-074,149,14.97487,0.168342,21.9925,-0.008167,0.016351
SYN-074,150,15.07538,-0.065779,21.9881,0.077546,0.090319
SYN-074,151,15.17588,-0.163767,22.017,0.002141,-0.030063
SYN-074,152,15.27638,0.320314,22.0089,0.115547,-0.045441
SYN-074,153,15.37688,0.171388,22.0107,-0.008958,-0.009033
SYN-074,154,15.47739,0.253619,21.9896,0.011998,-0.078332
SYN-074,155,15.57789,-0.143981,22.0216,0.067576,0.047975
SYN-074,156,15.67839,-0.0437,22.0058,0.012907,0.046064
SYN-074,157,15.77889,-0.037949,21.9941,-0.067434,-0.070483
SYN-074,158,15.8794,0.079183,21.9983,0.07422,0.030789
SYN-074,159,15.9799,0.126705,22.0157,-0.111054,-0.048359
SYN-074,160,16.0804,-0.020383,21.9726,0.041499,0.042732
SYN-074,161,16.1809,-0.136633,21.9674,0.037833,-0.024699
SYN-074,162,16.28141,0.03929,21.9601,0.033012,-0.048184
SYN-074,163,16.38191,-0.0174,22.0138,-0.054748,-0.005339
SYN-074,164,16.48241,-0.078319,21.9784,0.004348,0.036117
SYN-074,165,16.58291,0.044226,21.9396,0.037977,0.022771
SYN-074,166,16.68342,-0.183633,22.004,-0.034388,0.048014
SYN-074,167,16.78392,-0.076646,21.9935,0.031905,-0.03775
SYN-074,168,16.88442,-0.107539,22.0018,-0.04035,0.004715
SYN-074,169,16.98492,0.257525,22.0682,0.001159,-0.005984
SYN-074,170,17.08543,-0.131113,22.0079,-0.031339,0.001401
SYN-074,171,17.18593,0.061926,21.9954,-0.108648,0.007066
SYN-074,172,17.28643,0.127215,22.0227,-0.101788,0.0045
SYN-074,173,17.38693,-0.068542,21.9819,0.102402,-0.009744
SYN-074,174,17.48744,0.112704,22.0172,-0.038835,-0.023184
SYN-074,175,17.58794,0.19038,22.0363,-0.004542,0.034583
SYN-074,176,17.68844,-0.056267,21.9502,0.040289,-0.08714
SYN-074,177,17.78894,0.047121,22.0357,0.037739,-0.008975
SYN-074,178,17.88945,0.176367,21.9533,-0.015485,-0.000661
SYN-074,179,17.98995,-0.043758,21.9484,-0.014186,0.071566
SYN-074,180,18.09045,0.039459,22.0346,-0.017665,-0.020745
SYN-074,181,18.19095,0.059888,21.9351,0.061089,-0.027118
SYN-074,182,18.29146,0.14954,22.0518,0.025468,0.095985
SYN-074,183,18.39196,-0.073729,21.9945,0.030768,-0.02084
SYN-074,184,18.49246,0.086073,21.9995,-0.069463,-0.016865
SYN-074,185,18.59296,-0.132231,22.0067,0.028124,-0.031758
SYN-074,186,18.69347,-0.094466,21.948,0.051866,0.107255
SYN-074,187,18.79397,0.233899,22.0073,0.001765,0.023801
SYN-074,188,18.89447,-0.071489,21.9668,0.107493,-0.020948
SYN-074,189,18.99497,0.09391,21.994,0.066846,-0.082011
SYN-074,190,19.09548,0.127091,21.9739,-0.11703,0.028703
SYN-074,191,19.19598,0.017112,22.0351,0.010112,0.000658
SYN-074,192,19.29648,-0.116813,22.0322,-0.05507,-0.037532
SYN-074,193,19.39698,-0.046917,22.015,0.010933,-0.043604
SYN-074,194,19.49749,-0.115349,22.0208,-0.013425,0.045184
SYN-074,195,19.59799,-0.038766,21.9414,-0.035696,0.049765
SYN-074,196,19.69849,0.081668,22.0026,0.04499,0.011025
SYN-074,197,19.79899,-0.125855,21.9994,0.034951,-0.056767
SYN-074,198,19.8995,-0.093778,21.9715,-0.070258,-0.009467
SYN-074,199,20.0,-0.027255,21.9634,-0.007919,0.006635
SYN-075,0,0.0,0.155698,21.9954,-0.019908,-0.067041
SYN-075,1,0.1005,0.086879,22.0026,-0.061068,-0.013053
SYN-075,2,0.20101,0.075808,21.9637,-0.011491,0.015234
SYN-075,3,0.30151,-0.020548,22.0141,0.006593,-0.044866
SYN-075,4,0.40201,0.268756,21.9902,-0.035932,-0.02468
SYN-075,5,0.50251,-0.320589,22.059,-0.04237,-0.038524
SYN-075,6,0.60302,0.060376,22.0215,-0.035792,0.005331
SYN-075,7,0.70352,-0.189241,21.9902,0.024425,-0.101557
SYN-075,8,0.80402,-0.22346,22.0226,-0.008741,-0.085983
SYN-075,9,0.90452,0.085217,22.0043,0.128775,-0.050292
SYN-075,10,1.00503,-0.126779,22.0002,0.004356,-0.038277
SYN-075,11,1.10553,0.08204,22.05,-0.049468,-0.074405
SYN-075,12,1.20603,0.002756,22.0178,-0.034131,-0.047249
SYN-075,13,1.30653,-0.088828,22.0261,0.029495,-0.09477
SYN-075,14,1.40704,0.113887,22.0404,0.068589,0.00089
SYN-075,15,1.50754,0.100919,22.0043,0.083652,0.011637
SYN-075,16,1.60804,0.076285,21.9929,-0.038214,-0.026674
SYN-075,17,1.70854,0.045352,22.048,0.027238,0.017726
SYN-075,18,1.80905,0.140998,22.0105,0.021858,-0.043742
SYN-075,19,1.90955,-0.047741,21.9388,0.015647,0.053351
SYN-075,20,2.01005,-0.085421,21.9503,0.050996,-0.006073
SYN-075,21,2.11055,0.065827,22.0287,-0.082018,0.124994
SYN-075,22,2.21106,-0.16061,21.9571,0.091171,0.081369
SYN-075,23,2.31156,-0.031798,22.0418,0.005001,0.049746
SYN-075,24,2.41206,0.278581,21.9639,0.022441,-0.124164
SYN-075,25,2.51256,-0.009786,21.989,-0.012937,-0.013678
SYN-075,26,2.61307,0.060241,22.0245,-0.012437,-0.026573
SYN-075,27,2.71357,0.102723,22.0197,-0.023195,-0.048641
SYN-075,28,2.81407,0.130079,22.0087,0.049241,-0.016901
SYN-075,29,2.91457,0.188635,22.0036,-0.041688,-0.033406
SYN-075,30,3.01508,0.228812,22.0382,0.064971,-0.071791
SYN-075,31,3.11558,-0.052724,21.9992,0.004937,0.035779
SYN-075,32,3.21608,0.074541,22.0417,-0.045621,0.086182
SYN-075,33,3.31658,0.035127,22.0006,-0.014719,-0.060838
SYN-075,34,3.41709,-0.03535,21.9317,-0.001385,-0.033575
SYN-075,35,3.51759,0.091925,21.9626,-0.004092,0.013456
SYN-075,36,3.61809,0.188467,21.9983,0.042926,0.002477
SYN-075,37,3.71859,0.058615,21.9674,0.018603,-0.069707
SYN-075,38,3.8191,0.059723,22.0362,-0.052952,0.028736
SYN-075,39,3.9196,-0.009388,21.9568,0.001419,0.09872
SYN-075,40,4.0201,0.052945,22.0011,-0.048167,-0.086419
SYN-075,41,4.1206,-0.096659,21.9723,0.075221,0.048973
SYN-075,42,4.22111,-0.070499,21.9789,-0.019381,-0.003088
SYN-075,43,4.32161,0.205398,21.9939,0.007624,0.06855
SYN-075,44,4.42211,-0.030699,21.9825,0.046848,-0.034627
SYN-075,45,4.52261,0.235167,22.0143,0.038878,-0.040797
SYN-075,46,4.62312,-0.151584,22.0144,0.039875,-0.047439
SYN-075,47,4.72362,0.07297,22.0665,-0.020702,0.019036
SYN-075,48,4.82412,0.050143,22.0041,0.090712,0.010396
SYN-075,49,4.92462,-0.016346,21.99,0.061834,-0.015921
SYN-075,50,5.02513,0.075618,21.9998,-0.053264,0.050612
SYN-075,51,5.12563,0.059421,21.9478,-0.072841,-0.00431
SYN-075,52,5.22613,0.012782,22.0245,-0.056455,-0.071494
SYN-075,53,5.32663,-0.232388,22.0378,-0.027304,0.071973
SYN-075,54,5.42714,-0.073784,21.9704,0.006446,-0.015499
SYN-075,55,5.52764,-0.06389,22.0317,0.016144,-0.06493
SYN-075,56,5.62814,0.002507,22.0011,-0.070126,-0.001905
SYN-075,57,5.72864,0.258343,22.045,0.050035,0.001517
SYN-075,58,5.82915,-0.061145,22.0294,-0.036172,-0.022165
SYN-075,59,5.92965,0.083526,22.0533,0.0406,0.03962
SYN-075,60,6.03015,-0.119656,21.9794,-0.074609,0.002801
SYN-075,61,6.13065,0.14219,21.9865,-0.010041,0.048201
SYN-075,62,6.23116,0.129822,21.984,0.043658,0.036139
SYN-075,63,6.33166,-0.080589,21.9895,-0.011363,0.060958
SYN-075,64,6.43216,-0.013224,21.9543,-0.017959,-0.101667
SYN-075,65,6.53266,0.222905,22.0497,-0.013267,-0.001114
SYN-075,66,6.63317,0.008735,22.0319,-0.026855,-0.093485
SYN-075,67,6.73367,-0.015376,21.9926,0.025663,-0.076589
SYN-075,68,6.83417,-0.271284,21.9911,0.016083,-0.007682
SYN-075,69,6.93467,-0.123606,21.9827,0.053432,0.0156
SYN-075,70,7.03518,0.143821,22.0095,-0.003327,-0.024687
SYN-075,71,7.13568,-0.153253,22.05,0.004109,-0.02391
SYN-075,72,7.23618,-0.136971,21.9651,0.016493,-0.013533
SYN-075,73,7.33668,0.138243,21.9742,-0.048174,-3.5e-05
SYN-075,74,7.43719,-0.15734,21.9875,-0.009605,0.006869
SYN-075,75,7.53769,-0.082782,21.9766,0.045503,0.045776
SYN-075,76,7.63819,0.115864,21.9903,0.010156,-0.055989
SYN-075,77,7.73869,0.115573,21.9816,0.018457,0.036483
SYN-075,78,7.8392,0.072615,21.9683,0.076728,0.040645
SYN-075,79,7.9397,0.124408,21.9997,0.042379,-0.038215
SYN-075,80,8.0402,0.072213,21.9776,0.039759,0.050267
SYN-075,81,8.1407,-0.104746,22.0131,-0.0316,0.040581
SYN-075,82,8.24121,-0.035707,22.0322,0.021124,0.065312
SYN-075,83,8.34171,0.071691,21.9589,0.048786,-0.03868
SYN-075,84,8.44221,-0.030683,22.0055,0.022771,0.012523
SYN-075,85,8.54271,-0.067912,22.0143,-0.022513,-0.010458
SYN-075,86,8.64322,-0.050164,21.9963,0.002723,-0.041427
SYN-075,87,8.74372,0.083583,22.0279,-0.011119,0.057325
SYN-075,88,8.84422,-0.130345,21.9862,-0.02332,-0.072976
SYN-075,89,8.94472,0.022783,22.0105,-0.062317,-0.015272
SYN-075,90,9.04523,0.027135,22.055,-0.056859,0.056266
SYN-075,91,9.14573,0.017407,22.0065,0.044992,0.032199
SYN-075,92,9.24623,-0.183749,21.956,-0.06133,0.047128
SYN-075,93,9.34673,-0.160076,21.9964,-0.011837,0.040421
SYN-075,94,9.44724,-0.012301,21.9965,-0.076773,0.024471
SYN-075,95,9.54774,0.048913,21.9572,0.028638,0.016762
SYN-075,96,9.64824,-0.049726,21.9959,-0.001552,-0.031184
SYN-075,97,9.74874,0.332863,22.0107,0.032397,-0.04854
SYN-075,98,9.84925,-0.041297,21.9974,-0.01644,-0.010533
SYN-075,99,9.94975,-0.157124,21.972,-0.06479,-0.050251
SYN-075,100,10.05025,0.213914,22.03,-0.054901,-0.109976
SYN-075,101,10.15075,-0.076989,22.0571,-0.005931,-0.075087
SYN-075,102,10.25126,0.168773,22.0206,-0.081866,-0.038663
SYN-075,103,10.35176,-0.036158,21.9819,0.044281,-0.021793
SYN-075,104,10.45226,0.018058,22.0248,-0.063023,-0.05502
SYN-075,105,10.55276,-0.218269,22.0103,-0.010589,0.037373
SYN-075,106,10.65327,0.040201,22.0523,0.034609,-0.060956
SYN-075,107,10.75377,-0.15684,21.984,0.054557,0.049121
SYN-075,108,10.85427,0.177633,21.9906,-0.006698,0.040452
SYN-075,109,10.95477,-0.066189,22.0361,0.020849,0.016922
SYN-075,110,11.05528,-0.001205,21.9763,-0.06118,-0.00363
SYN-075,111,11.15578,0.036319,22.0055,-0.021166,0.011327
SYN-075,112,11.25628,-0.202257,21.9364,0.070968,0.050691
SYN-075,113,11.35678,-0.121388,22.0144,-0.051944,-0.030369
SYN-075,114,11.45729,-0.124522,21.9492,-0.030465,-0.019823
SYN-075,115,11.55779,-0.080816,21.9893,0.030206,-0.027895
SYN-075,116,11.65829,-0.127889,21.9673,0.068845,-0.001261
SYN-075,117,11.75879,0.188233,22.0903,-0.080576,0.004711
SYN-075,118,11.8593,0.013534,21.97,-0.04765,0.029308
SYN-075,119,11.9598,-0.084467,22.0298,0.034505,-0.062662
SYN-075,120,12.0603,-0.160623,21.9293,-0.087873,-0.02197
SYN-075,121,12.1608,-0.095864,21.9982,0.002168,-0.052053
SYN-075,122,12.26131,-0.034857,21.9997,0.050071,-0.046466
SYN-075,123,12.36181,-0.079449,21.9756,0.055486,-0.007701
SYN-075,124,12.46231,-0.141828,21.9963,-0.027187,0.038985
SYN-075,125,12.56281,-0.175874,21.9808,0.059994,0.043301
SYN-075,126,12.66332,-0.067371,22.0287,0.031746,-0.018129
SYN-075,127,12.76382,0.07413,22.034,0.036336,-0.015684
SYN-075,128,12.86432,-0.089981,22.0133,0.092598,0.009331
SYN-075,129,12.96482,0.003348,21.9966,-0.050846,0.0538
SYN-075,130,13.06533,-0.004805,22.0514,-0.083343,0.038188
SYN-075,131,13.16583,0.006454,22.016,-0.035581,0.020455
SYN-075,132,13.26633,0.049256,22.0617,-0.041528,-0.028418
SYN-075,133,13.36683,0.014495,22.0288,-0.000775,0.02037
SYN-075,134,13.46734,-0.032464,21.9673,-0.038773,-0.015185
SYN-075,135,13.56784,0.182155,22.0008,0.126884,-0.032419
SYN-075,136,13.66834,0.091918,22.0351,-0.017062,0.018676
SYN-075,137,13.76884,0.112327,21.9875,0.056862,0.056881
SYN-075,138,13.86935,-0.117209,21.9631,0.047425,-0.037566
SYN-075,139,13.96985,-0.349342,21.9114,-0.02802,0.075
SYN-075,140,14.07035,-0.087483,22.0203,-0.03944,0.021332
SYN-075,141,14.17085,0.042956,21.9832,0.078275,0.01167
SYN-075,142,14.27136,0.022256,22.0032,0.043324,-0.013163
SYN-075,143,14.37186,-0.197307,21.9881,-0.00794,0.043335
SYN-075,144,14.47236,-0.222476,22.0352,0.00351,-0.052453
SYN-075,145,14.57286,0.112168,21.9717,0.014328,-0.008063
SYN-075,146,14.67337,0.053623,22.0198,-0.072127,-0.02794
SYN-075,147,14.77387,0.07557,21.9694,-0.122848,0.027327
SYN-075,148,14.87437,0.216339,22.0189,0.008804,-0.122467
SYN-075,149,14.97487,0.016952,21.9631,0.045735,-0.015664
SYN-075,150,15.07538,-0.169838,21.954,-0.011122,-0.036706
SYN-075,151,15.17588,-0.106097,21.9662,-0.01349,0.04484
SYN-075,152,15.27638,-0.068049,22.0339,-0.019498,0.053151
SYN-075,153,15.37688,-0.119714,22.0656,0.006622,0.046704
SYN-075,154,15.47739,0.09054,21.9892,-0.091547,-0.001947
SYN-075,155,15.57789,-0.141466,22.0113,0.004331,-0.007458
SYN-075,156,15.67839,0.145906,22.024,-0.001232,-0.007367
SYN-075,157,15.77889,0.151165,21.9853,-0.125338,0.001621
SYN-075,158,15.8794,-0.162636,21.9899,-0.069088,-0.018157
SYN-075,159,15.9799,-0.274583,22.0097,0.000871,-0.024802
SYN-075,160,16.0804,-0.13841,21.9983,0.052794,-0.030557
SYN-075,161,16.1809,0.1369,22.0156,-0.047882,0.005135
SYN-075,162,16.28141,0.166408,22.0084,0.039518,0.039993
SYN-075,163,16.38191,0.0192,22.0211,-0.051953,-0.020936
SYN-075,164,16.48241,-0.12635,21.9896,0.037791,-0.010894
SYN-075,165,16.58291,-0.210889,22.0291,0.030373,0.046451
SYN-075,166,16.68342,0.165211,22.0035,0.004797,0.047752
SYN-075,167,16.78392,0.030199,22.007,-0.057135,0.017938
SYN-075,168,16.88442,0.194557,21.9998,0.003385,-0.060845
SYN-075,169,16.98492,-0.063396,22.0494,0.019271,0.052262
SYN-075,170,17.08543,0.082039,22.007,-0.006117,0.068161
SYN-075,171,17.18593,-0.090042,21.9981,-0.009115,0.05171
SYN-075,172,17.28643,0.348487,21.9541,-0.021045,-0.038921
SYN-075,173,17.38693,-0.027351,22.0457,0.107828,-0.008016
SYN-075,174,17.48744,0.027405,21.9858,0.017118,-0.01178
SYN-075,175,17.58794,-0.152405,22.0133,-0.011814,0.048194
SYN-075,176,17.68844,0.076281,21.9843,0.023542,0.009567
SYN-075,177,17.78894,-0.034329,22.0072,-0.018265,-0.006196
SYN-075,178,17.88945,-0.058311,22.0072,0.028574,-0.03279
SYN-075,179,17.98995,0.073467,21.9966,-0.052725,0.072018
SYN-075,180,18.09045,-0.027556,21.9792,0.005667,-0.104609
SYN-075,181,18.19095,-0.003918,22.0787,-0.053177,0.001514
SYN-075,182,18.29146,-0.043365,22.0066,-0.048744,0.098939
SYN-075,183,18.39196,0.22121,21.9811,-0.014626,0.024864
SYN-075,184,18.49246,-0.042126,22.0119,-0.034514,-0.067005
